,Start Period,End Period,Risk-Free Rate ,Time in Market ,Cumulative Return ,CAGR%,Sharpe,Sortino,Max Drawdown ,Longest DD Days,Volatility (ann.) ,Calmar,Skew,Kurtosis,Expected Daily %,Expected Monthly %,Expected Yearly %,Kelly Criterion ,Risk of Ruin ,Daily Value-at-Risk ,Expected Shortfall (cVaR) ,Payoff Ratio,Profit Factor,Common Sense Ratio,CPC Index,Tail Ratio,Outlier Win Ratio,Outlier Loss Ratio,MTD ,3M ,6M ,YTD ,1Y ,3Y (ann.) ,5Y (ann.) ,10Y (ann.) ,All-time (ann.) ,Best Day ,Worst Day ,Best Month ,Worst Month ,Best Year ,Worst Year ,Avg. Drawdown ,Avg. Drawdown Days,Recovery Factor,Ulcer Index,Avg. Up Month ,Avg. Down Month ,Win Days %,Win Month %,Win Quarter %,Win Year %
207,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.96,1.35,-0.19,636,0.08,0.41,-0.61,8.32,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.17,0.63,0.99,3.51,3.59,0.02,0.01,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.11,-0.12,0.2,-0.11,-0.01,25,12.59,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
208,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.96,1.35,-0.19,636,0.08,0.41,-0.61,8.32,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.17,0.63,0.99,3.51,3.59,0.02,0.01,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.11,-0.12,0.2,-0.11,-0.01,25,12.59,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
209,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.96,1.35,-0.19,636,0.08,0.41,-0.61,8.31,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.17,0.63,0.99,3.51,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.11,-0.12,0.2,-0.11,-0.01,25,12.59,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
210,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.96,1.35,-0.19,636,0.08,0.41,-0.61,8.31,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.95,1.18,1.17,0.63,0.99,3.51,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.11,-0.12,0.2,-0.11,-0.01,25,12.59,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
211,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.96,1.35,-0.19,636,0.08,0.41,-0.61,8.31,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.17,0.63,0.99,3.51,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.11,-0.12,0.2,-0.11,-0.01,25,12.59,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
212,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.96,1.35,-0.19,636,0.08,0.41,-0.61,8.31,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.95,1.18,1.17,0.62,0.99,3.51,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.11,-0.12,0.2,-0.11,-0.01,25,12.58,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
213,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.96,1.35,-0.19,636,0.08,0.41,-0.61,8.31,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.95,1.18,1.17,0.62,0.99,3.51,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.11,-0.12,0.2,-0.11,-0.01,25,12.58,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
214,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.96,1.35,-0.19,636,0.08,0.41,-0.61,8.3,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.95,1.18,1.17,0.62,0.99,3.51,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.11,-0.12,0.2,-0.11,-0.01,25,12.58,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
215,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.35,-0.19,636,0.08,0.41,-0.61,8.3,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.95,1.18,1.17,0.62,0.99,3.51,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.11,-0.12,0.2,-0.11,-0.01,25,12.58,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
216,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.35,-0.19,636,0.08,0.41,-0.61,8.3,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.95,1.18,1.17,0.62,0.99,3.51,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.11,-0.12,0.2,-0.11,-0.01,25,12.58,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
217,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.3,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.95,1.18,1.18,0.62,0.99,3.51,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.11,-0.12,0.2,-0.11,-0.01,25,12.58,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
218,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.3,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.95,1.18,1.18,0.62,0.99,3.51,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.11,-0.12,0.2,-0.11,-0.01,25,12.57,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
219,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.29,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.95,1.18,1.18,0.62,0.99,3.51,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.11,-0.12,0.2,-0.11,-0.01,25,12.57,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
220,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.29,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.95,1.18,1.18,0.62,0.99,3.51,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.11,-0.12,0.2,-0.11,-0.01,25,12.57,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
221,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.29,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.95,1.18,1.17,0.62,0.99,3.51,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.11,-0.12,0.2,-0.11,-0.01,25,12.57,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
222,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.29,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.95,1.18,1.17,0.62,0.99,3.51,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.11,-0.12,0.2,-0.11,-0.01,25,12.57,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
223,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.29,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.95,1.18,1.17,0.62,0.99,3.51,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.57,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
224,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.28,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.95,1.18,1.17,0.62,0.99,3.51,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.56,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
225,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.28,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.95,1.18,1.17,0.62,0.99,3.51,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.56,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
226,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.28,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.95,1.18,1.17,0.62,0.99,3.51,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.56,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
227,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.28,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.95,1.18,1.17,0.62,0.99,3.51,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.56,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
228,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.28,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.95,1.18,1.17,0.62,0.99,3.51,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.56,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
229,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.27,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.17,0.62,0.99,3.5,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.56,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
230,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.27,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.17,0.62,0.99,3.5,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.56,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
231,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.27,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,0.99,3.5,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.55,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
232,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.27,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.5,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.55,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
233,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.27,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.5,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.55,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
234,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.26,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.5,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.55,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
235,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.26,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.5,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.55,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
236,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.26,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.5,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.55,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
237,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.26,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.5,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.55,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
238,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.26,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.5,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.55,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
239,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.25,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.5,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.54,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
240,2004-01-02,2020-04-07,0.0,1.0,2.45,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.25,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.5,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.54,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
241,2004-01-02,2020-04-07,0.0,1.0,2.44,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.25,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.5,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.54,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
242,2004-01-02,2020-04-07,0.0,1.0,2.44,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.25,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.5,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.54,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
243,2004-01-02,2020-04-07,0.0,1.0,2.44,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.25,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.5,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.54,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
244,2004-01-02,2020-04-07,0.0,1.0,2.44,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.24,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.5,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.54,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
245,2004-01-02,2020-04-07,0.0,1.0,2.44,0.08,0.95,1.34,-0.19,636,0.08,0.41,-0.61,8.24,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.5,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.54,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
246,2004-01-02,2020-04-07,0.0,1.0,2.44,0.08,0.95,1.34,-0.19,636,0.08,0.4,-0.61,8.24,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.49,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.54,1.01,0.02,-0.02,0.55,0.65,0.71,0.82
247,2004-01-02,2020-04-07,0.0,1.0,2.44,0.08,0.95,1.34,-0.19,636,0.08,0.4,-0.61,8.24,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.49,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.54,1.01,0.02,-0.02,0.55,0.66,0.71,0.82
248,2004-01-02,2020-04-07,0.0,1.0,2.44,0.08,0.95,1.34,-0.19,636,0.08,0.4,-0.61,8.24,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.49,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.53,1.01,0.02,-0.02,0.55,0.66,0.71,0.82
249,2004-01-02,2020-04-07,0.0,1.0,2.44,0.08,0.95,1.34,-0.19,636,0.08,0.4,-0.61,8.23,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.5,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.53,1.01,0.02,-0.02,0.55,0.66,0.71,0.82
250,2004-01-02,2020-04-07,0.0,1.0,2.44,0.08,0.95,1.34,-0.19,636,0.08,0.4,-0.61,8.23,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.5,3.59,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.53,1.01,0.02,-0.02,0.55,0.66,0.71,0.82
251,2004-01-02,2020-04-07,0.0,1.0,2.44,0.08,0.95,1.34,-0.19,636,0.08,0.4,-0.61,8.23,0.0,0.01,0.08,0.09,0.0,-0.01,-0.01,0.96,1.18,1.18,0.63,1.0,3.5,3.58,0.02,0.02,0.04,0.03,0.17,0.11,0.08,0.1,0.08,0.03,-0.06,0.1,-0.12,0.2,-0.11,-0.01,25,12.53,1.01,0.02,-0.02,0.55,0.66,0.71,0.82
